TICKER,Date,Open,High,Low,Close,Adj Close,Volume,H-L,C-O,7 DAYS MA,14 DAYS MA,21 DAYS MA,7 DAYS STD DEV,Next Day Close
ISAT.JK,2019-04-17,2710,2710,2710,2710,2349.114014,0,0,0,2637.142857,2545,2619.047619,82.60635281,2740
ISAT.JK,2019-04-18,2710,2760,2650,2740,2375.119141,3642000,110,30,2660,2554.285714,2604.761905,76.37626158,2740
ISAT.JK,2019-04-19,2740,2740,2740,2740,2375.119141,0,0,0,2684.285714,2570.714286,2596.190476,69.72736021,2700
ISAT.JK,2019-04-22,2740,2780,2670,2700,2340.445801,2571900,110,-40,2707.142857,2595.714286,2590,54.37961803,2620
ISAT.JK,2019-04-23,2690,2720,2610,2620,2271.099365,5943300,110,-70,2722.857143,2622.142857,2583.809524,19.7604704,2520
ISAT.JK,2019-04-24,2620,2660,2500,2520,2184.41626,4105100,160,-100,2704.285714,2642.857143,2583.333333,40.35556255,2480
ISAT.JK,2019-04-25,2520,2550,2450,2480,2149.742676,2183700,100,-40,2677.142857,2650.714286,2581.428571,80.14867138,2510
ISAT.JK,2019-04-26,2480,2590,2460,2510,2175.747803,4475700,130,30,2644.285714,2640.714286,2578.095238,107.0602856,2620
ISAT.JK,2019-04-29,2520,2670,2510,2620,2271.099365,6284200,160,100,2615.714286,2637.857143,2574.761905,113.1160382,2610
ISAT.JK,2019-04-30,2640,2660,2550,2610,2262.430908,8155600,110,-30,2598.571429,2641.428571,2580,99.40297974,2610
ISAT.JK,2019-05-01,2610,2610,2610,2610,2262.430908,0,0,0,2580,2643.571429,2590.47619,78.5281266,2510
ISAT.JK,2019-05-02,2610,2640,2500,2510,2175.747803,1926000,140,-100,2567.142857,2645,2603.809524,61.02302454,2450
ISAT.JK,2019-05-03,2510,2520,2400,2450,2123.738037,2645300,120,-60,2551.428571,2627.857143,2612.380952,59.2814112,2270
ISAT.JK,2019-05-06,2450,2450,2260,2270,1967.708252,5763600,190,-180,2541.428571,2609.285714,2614.285714,70.33931367,2220
ISAT.JK,2019-05-07,2280,2310,2200,2220,1924.366455,5835300,110,-60,2511.428571,2577.857143,2597.619048,124.690092,2150
ISAT.JK,2019-05-08,2220,2220,2100,2150,1863.688477,2674900,120,-70,2470,2542.857143,2581.904762,166.4331698,1985
ISAT.JK,2019-05-09,2160,2210,1985,1985,1720.661133,8209400,225,-175,2402.857143,2500.714286,2561.904762,189.0955919,2050
ISAT.JK,2019-05-10,1985,2070,1910,2050,1777.005249,8511700,160,65,2313.571429,2446.785714,2533.571429,220.0135277,1965
ISAT.JK,2019-05-13,2080,2090,1965,1965,1703.324463,3486800,125,-115,2233.571429,2400.357143,2507.857143,194.6088874,1915
ISAT.JK,2019-05-14,1950,1965,1895,1915,1659.98291,5860000,70,-35,2155.714286,2353.571429,2470.47619,173.4557718,1810
ISAT.JK,2019-05-15,1920,1925,1805,1810,1568.965454,3322700,120,-110,2079.285714,2310.357143,2432.619048,135.9971989,1710
ISAT.JK,2019-05-16,1810,1845,1700,1710,1482.282349,5177800,145,-100,2013.571429,2262.5,2389.761905,139.5741824,1715
ISAT.JK,2019-05-17,1710,1790,1700,1715,1486.616577,3696400,90,5,1940.714286,2205.357143,2342.142857,146.7829626,1765
ISAT.JK,2019-05-20,1715,1790,1680,1765,1529.95813,5652200,110,50,1878.571429,2140.714286,2293.333333,135.0220441,1800
ISAT.JK,2019-05-21,1765,1880,1765,1800,1560.297241,3359400,115,35,1847.142857,2080.357143,2246.904762,131.6832419,1800
ISAT.JK,2019-05-22,1800,1815,1760,1800,1560.297241,1640300,55,0,1811.428571,2022.5,2204.047619,96.7692395,1925
ISAT.JK,2019-05-23,1800,1930,1800,1925,1668.651245,6189200,130,125,1787.857143,1971.785714,2165,69.33356227,1895
ISAT.JK,2019-05-24,1925,2020,1890,1895,1642.64624,5236100,130,-30,1789.285714,1934.285714,2136.666667,72.42401601,2000
ISAT.JK,2019-05-27,1900,2020,1895,2000,1733.663574,11004000,125,100,1801.428571,1907.5,2108.809524,82.85098499,1975
ISAT.JK,2019-05-28,2000,2050,1970,1975,1711.992798,7819200,80,-25,1842.857143,1891.785714,2084.52381,100.2021766,1995
ISAT.JK,2019-05-29,1975,2020,1975,1995,1729.329346,2740900,45,20,1880,1879.285714,2053.809524,92.8260021,1995
ISAT.JK,2019-05-30,1995,1995,1995,1995,1729.329346,0,0,0,1912.857143,1880,2024.52381,85.77378887,2050
ISAT.JK,2019-05-31,1995,2100,1995,2050,1777.005249,11512300,105,55,1940.714286,1876.071429,1995.238095,73.84830011,2050
ISAT.JK,2019-06-03,2050,2050,2050,2050,1777.005249,0,0,0,1976.428571,1882.142857,1973.333333,51.53593291,2050
ISAT.JK,2019-06-04,2050,2050,2050,2050,1777.005249,0,0,0,1994.285714,1891.785714,1954.285714,52.39501976,2050
ISAT.JK,2019-06-05,2050,2050,2050,2050,1777.005249,0,0,0,2016.428571,1908.928571,1943.809524,32.36694375,2050
ISAT.JK,2019-06-06,2050,2050,2050,2050,1777.005249,0,0,0,2023.571429,1933.214286,1935.714286,33.62963546,2050
ISAT.JK,2019-06-07,2050,2050,2050,2050,1777.005249,0,0,0,2034.285714,1957.142857,1930.952381,26.83725201,2100
ISAT.JK,2019-06-10,2080,2170,2060,2100,1820.346802,6535700,110,20,2042.142857,1977.5,1934.047619,20.78804602,2100
ISAT.JK,2019-06-11,2110,2140,2080,2100,1820.346802,4080100,60,-10,2057.142857,1998.928571,1936.428571,18.89822365,2030
ISAT.JK,2019-06-12,2100,2130,2020,2030,1759.668457,4245400,110,-70,2064.285714,2020.357143,1942.857143,24.39750182,1945
ISAT.JK,2019-06-13,2030,2050,1945,1945,1685.987793,6463400,105,-85,2061.428571,2027.857143,1948.333333,27.34262328,1955
ISAT.JK,2019-06-14,1950,1975,1940,1955,1694.656128,2226100,35,5,2046.428571,2031.428571,1954.761905,52.17872217,1990
ISAT.JK,2019-06-17,1970,2020,1965,1990,1724.995361,2495700,55,20,2032.857143,2028.214286,1966.428571,62.44044782,1975
ISAT.JK,2019-06-18,1995,2010,1970,1975,1711.992798,1224200,40,-20,2024.285714,2029.285714,1979.52381,63.79841765,null
ISAT.JK,2019-06-19,null,null,null,null,null,null,#VALUE!,#VALUE!,2013.571429,2027.857143,1989.52381,65.04577143,2200
ISAT.JK,2019-06-20,2010,2220,1995,2200,1907.029907,17066200,225,190,1999.166667,2030.384615,1999,57.74224335,2370
ISAT.JK,2019-06-21,2250,2440,2230,2370,2054.391357,27318900,210,120,2015.833333,2041.923077,2019,95.04823337,2370
ISAT.JK,2019-06-24,2400,2420,2300,2370,2054.391357,11715200,120,-30,2072.5,2066.538462,2041.25,173.8605763,2350
ISAT.JK,2019-06-25,2410,2410,2340,2350,2037.054565,4624500,70,-60,2143.333333,2091.153846,2065,196.612987,2710
ISAT.JK,2019-06-26,2370,2720,2300,2710,2349.114014,28443400,420,340,2209.166667,2114.230769,2082.5,186.8265684,2580
ISAT.JK,2019-06-27,2710,2750,2580,2580,2236.426025,14810800,170,-130,2329.166667,2165,2119.25,241.2139438,2630
ISAT.JK,2019-06-28,2580,2690,2530,2630,2279.767578,10826600,160,50,2430,2205.769231,2148.5,182.9754082,2810
ISAT.JK,2019-07-01,2650,2820,2580,2810,2435.797363,26080900,240,160,2458.571429,2246.538462,2180.25,183.3419911,2730
ISAT.JK,2019-07-02,2830,2910,2720,2730,2366.450684,19041600,190,-100,2545.714286,2301.153846,2218.25,184.9195449,2580
ISAT.JK,2019-07-03,2730,2770,2550,2580,2236.426025,10547000,220,-150,2597.142857,2355,2252.25,177.8308453,2660
ISAT.JK,2019-07-04,2580,2730,2580,2660,2305.772461,12223700,150,80,2627.142857,2403.846154,2278.75,148.4042099,2710
ISAT.JK,2019-07-05,2670,2740,2620,2710,2349.114014,8320300,120,40,2671.428571,2458.076923,2309.25,84.34622525,2630
ISAT.JK,2019-07-08,2700,2720,2620,2630,2279.767578,3958400,100,-70,2671.428571,2513.461538,2342.25,84.34622525,2630
ISAT.JK,2019-07-09,2630,2720,2620,2630,2279.767578,4449300,100,0,2678.571429,2563.846154,2371.25,77.12080814,2830
ISAT.JK,2019-07-10,2640,2840,2640,2830,2453.133789,24307300,200,190,2678.571429,2568.571429,2397.75,77.12080814,2770
ISAT.JK,2019-07-11,2840,2970,2730,2770,2401.124023,29054400,240,-70,2681.428571,2613.571429,2434.25,82.9515062,2700
ISAT.JK,2019-07-12,2770,2810,2680,2700,2340.445801,8649300,130,-70,2687.142857,2642.142857,2471.25,88.07464367,2760
ISAT.JK,2019-07-15,2700,2780,2670,2760,2392.455811,5789700,110,60,2704.285714,2665.714286,2509,74.35436388,2890
ISAT.JK,2019-07-16,2760,2890,2760,2890,2505.143799,19537000,130,130,2718.571429,2695,2549.25,74.03345447,2820
ISAT.JK,2019-07-17,2900,2920,2810,2820,2444.46582,9813700,110,-80,2744.285714,2707.857143,2594.25,97.9552862,2760
ISAT.JK,2019-07-18,2820,2860,2750,2760,2392.455811,5332800,110,-60,2771.428571,2725,2636.5,86.68497975,2760
ISAT.JK,2019-07-19,2760,2810,2750,2760,2392.455811,4375700,60,0,2790,2734.285714,2642.380952,61.64414003,2790
ISAT.JK,2019-07-22,2750,2860,2710,2790,2418.460693,6993400,150,40,2780,2730.714286,2669.047619,59.72157622,2740
ISAT.JK,2019-07-23,2800,2840,2720,2740,2375.119141,5504200,120,-60,2782.857143,2735,2689.047619,59.64178784,2730
ISAT.JK,2019-07-24,2770,2820,2730,2730,2366.450684,6004000,90,-40,2788.571429,2746.428571,2706.666667,51.77791403,3040
